"product_id","license_plate","car_year","car_brand","car_model","car_type","car_transmission","car_engine_size","car_color","inspection_score","agent_id","branch_id","buy_date","buy_price","admin_fee","aging_fee","sell_date","sell_price"
142101,6069,2008,SUZUKI,APV,GL,MT,"1.5",Silver,107,5937,73,2022-08-28,8750.0,250.0,0.0,2022-08-28,9000.0
139649,1417,2012,TOYOTA,YARIS,S Limited,AT,"1.5",Hitam,107,117451,290,2022-08-24,15125.0,250.0,0.0,2022-08-24,15375.0
137932,8449,2013,DAIHATSU,GRAN MAX,Standar PU,MT,"1.3",SILVER METALIK,107,7476,39,2022-08-31,8125.0,250.0,0.0,2022-09-01,8375.0
135078,674,2012,MITSUBISHI,PAJERO,DAKAR 4X2,AT,"2.5",Putih,107,36326,90,2022-09-03,25000.0,344.0,0.0,2022-09-03,25344.0
139505,5165,2016,HONDA,ALL NEW JAZZ,RS CVT,AT,"1.5",Merah,107,17911,5,2022-08-27,15562.0,250.0,0.0,2022-08-27,15812.0
137267,378,2000,DAIHATSU,TARUNA,CSX EFI,MT,"1.5",Merah,107,34643,154,2022-08-18,5000.0,250.0,0.0,2022-08-18,5250.0
126905,123,2014,HONDA,BRIO,IVTEC E,MT,"1.2",Merah,107,73471,364,2022-08-13,11875.0,250.0,0.0,2022-08-19,12125.0
139765,8225,2015,DAIHATSU,GRAN MAX,Standar + PS + AC PU,MT,"1.5",Putih,106,51100,141,2022-08-17,10000.0,250.0,0.0,2022-08-20,10250.0
142514,3200,2015,TOYOTA,GRAND NEW INNOVA,G Bensin Luxury,AT,"2.0",Abu-abu,104,141919,392,2022-09-04,15500.0,250.0,0.0,2022-09-04,15750.0
134242,2621,2015,TOYOTA,GRAND NEW INNOVA,G Bensin Luxury,MT,"2.0",Hitam,107,17674,94,2022-08-27,22500.0,344.0,0.0,2022-09-03,22844.0
132720,475,2011,DAIHATSU,LUXIO,M,MT,"1.5",Hitam,107,5785,61,2022-08-04,11875.0,250.0,0.0,2022-08-09,12125.0
133952,269,2009,TOYOTA,INNOVA,G Bensin,MT,"2.0",Silver Metalic,107,3361,150,2022-08-13,11250.0,250.0,0.0,2022-08-13,11500.0
127810,5674,2016,DAIHATSU,SIGRA,X DLX,MT,"1.2",Silver,107,29435,71,2022-08-01,11250.0,250.0,250.0,2022-09-03,11688.0
140528,6561,2020,HONDA,BRIO,RS,AT,"1.2",Putih,102,120727,133,2022-08-22,13750.0,250.0,0.0,2022-08-22,14000.0
142365,3174,2015,SUZUKI,KARIMUN WAGON R,GL 1.0 AT BENSIN,AT,"1.0",Abu-abu,107,1123,310,2022-08-22,9375.0,250.0,62.0,2022-09-01,9688.0
128078,3034,2012,TOYOTA,FORTUNER,"G 2,5 AT Diesel",AT,"2.5",Putih,107,1586,76,2022-08-10,28125.0,438.0,0.0,2022-08-11,28562.0
136340,3819,2008,TOYOTA,RUSH,"S TRD SPORTIVO 1,5 MT Bensin",MT,"1.5",Silver,107,10758,84,2022-08-20,11875.0,250.0,0.0,2022-08-20,12125.0
139492,6751,2015,TOYOTA,INNOVA,G Diesel,AT,"2.5",HITAM METALIK,107,51513,96,2022-08-24,28125.0,438.0,188.0,2022-09-17,28688.0
139782,1252,2013,TOYOTA,ALL NEW AVANZA,VVT-i G,MT,"1.3",HITAM METALIK,107,142776,357,2022-08-23,14188.0,250.0,0.0,2022-08-23,14438.0
127345,4253,2003,SUZUKI,KATANA,GX 1.0 MT,MT,"1.0",Hijau,107,79179,128,2022-08-17,6250.0,250.0,188.0,2022-09-07,6688.0
128741,1867,2017,TOYOTA,CALYA,E,MT,"1.2",Hitam,107,96427,308,2022-07-31,12250.0,250.0,0.0,2022-08-09,12500.0
140185,1160,2012,SUZUKI,SWIFT,GT 3,AT,"1.5",Hitam,107,148626,95,2022-08-21,11250.0,250.0,0.0,2022-08-21,11500.0
136043,7030,2020,TOYOTA,CALYA,"G 1,2 MT Bensin",MT,"1.2",ABU ABU METALIK,107,129152,374,2022-08-08,13750.0,250.0,0.0,2022-08-10,14000.0
142728,1016,2012,MITSUBISHI,OUTLANDER SPORT,GLS 2.0 AT BENSIN,AT,"2.0",Putih,107,24786,119,2022-09-01,15625.0,250.0,188.0,2022-09-24,16062.0
143030,5702,2013,HONDA,CRV,RM3 2WD,AT,"2.4",Putih,107,96824,263,2022-08-25,14375.0,250.0,0.0,2022-08-25,14625.0
125305,6223,2016,DAIHATSU,HI-MAX,S501RP-PMRFJ,MT,"1.0",Putih,107,44030,24,2022-08-09,8750.0,250.0,0.0,2022-08-09,9000.0
137199,2615,2008,TOYOTA,INNOVA,G Bensin,AT,"2.0",Abu-abu,107,16892,288,2022-08-23,12188.0,250.0,0.0,2022-08-24,12438.0
127993,2135,2017,TOYOTA,ALL NEW FORTUNER,G,AT,"2.4",Hitam,107,1143,3,2022-08-30,42500.0,625.0,125.0,2022-09-19,43250.0
138413,537,2018,NISSAN,NAVARA,VL 4x4 MT 2.5,MT,"2.5",Hitam,104,2407,48,2022-08-31,33125.0,531.0,0.0,2022-09-01,33656.0
128355,6449,2008,TOYOTA,NEW DYNA,"130 HT DUMP TRUCK 4.0 MT DIESEL",MT,"4.0",Merah,81,134779,400,2022-08-18,6250.0,250.0,0.0,2022-08-18,6500.0
133809,3183,2007,TOYOTA,CAMRY,V 2.4 AT BENSIN,AT,"2.4",Silver,107,51603,307,2022-08-20,11875.0,250.0,375.0,2022-10-04,12500.0
134707,2197,2010,HONDA,FREED,I-VTEC Power Sliding Doors,AT,"1.5",Putih,107,100141,311,2022-08-22,13162.0,250.0,125.0,2022-09-21,13538.0
143273,2851,2017,DAIHATSU,SIGRA,R,MT,"1.2",ABU ABU METALIK,107,2715,15,2022-08-23,10662.0,250.0,0.0,2022-08-23,10912.0
134391,7133,2017,HONDA,BRIO,SATYA E,MT,"1.2",Abu-abu,106,2888,9,2022-08-07,13600.0,250.0,0.0,2022-08-13,13850.0
140691,666,2008,HONDA,ALL NEW JAZZ,I-VTEC S,AT,"1.5",ABU ABU METALIK,102,1298,31,2022-08-27,11500.0,250.0,0.0,2022-08-28,11750.0
140450,2875,2018,SUZUKI,ERTIGA,GX,MT,"1.4",ABU ABU METALIK,107,51653,152,2022-08-21,15625.0,250.0,0.0,2022-09-05,15875.0
142246,1100,2007,HONDA,CRV,S10 2WD 2.0 AT BENSIN,AT,"2.0",Silver,107,16803,92,2022-09-07,10625.0,250.0,0.0,2022-09-09,10875.0
138191,7182,2009,SUZUKI,SWIFT,ST,AT,"1.5",Putih,107,17700,46,2022-09-05,7625.0,250.0,0.0,2022-09-05,7875.0
137196,3256,2015,TOYOTA,ALL NEW YARIS,TRD Sportivo,MT,"1.5",MERAH METALIK,107,59939,146,2022-08-21,15500.0,250.0,0.0,2022-08-21,15750.0
127045,826,1997,SUZUKI,SIDEKICK,"SB 416 2WD 1,6 MT BENSIN",MT,"1.6",UNGU METALIK,107,98481,51,2022-07-28,2912.0,250.0,0.0,2022-08-08,3162.0
133761,4491,2015,HONDA,BRIO,SATYA E,MT,"1.2",Putih,107,139602,143,2022-08-29,10000.0,250.0,0.0,2022-08-29,10250.0
138970,4294,2016,DAIHATSU,SIGRA,R DLX,MT,"1.2",ABU ABU METALIK,105,50494,142,2022-08-24,10412.0,250.0,0.0,2022-08-25,10662.0
135935,1064,2016,DAIHATSU,SIGRA,R,MT,"1.2",Biru,107,137421,2,2022-08-25,11500.0,250.0,0.0,2022-08-27,11750.0
136824,6832,2013,DAIHATSU,AYLA,X,MT,"1.0",Silver,107,80256,96,2022-08-18,9288.0,250.0,375.0,2022-09-23,9912.0
136973,7911,2016,SUZUKI,KARIMUN WAGON R,GL 1.0 AT BENSIN,AT,"1.0",Silver,107,106579,32,2022-08-11,6250.0,250.0,0.0,2022-08-11,6500.0
139541,6576,2018,DAIHATSU,GRAN MAX,Standar + PS + AC PU,MT,"1.5",Abu-abu,107,149950,133,2022-09-10,10000.0,250.0,0.0,2022-09-10,10250.0
126064,952,2016,DAIHATSU,GREAT NEW XENIA,R,MT,"1.3",Silver,106,69486,275,2022-08-06,12750.0,250.0,0.0,2022-08-07,13000.0
141785,3353,2009,HONDA,CR-V,CRV AT 2.0 BENSIN,AT,"2.0",Abu-abu,107,16326,288,2022-08-25,12500.0,250.0,0.0,2022-08-25,12750.0
138304,5984,2016,HONDA,MOBILIO,RS FACELIFT,MT,"1.5",ABU ABU METALIK,107,15694,115,2022-08-24,16875.0,266.0,0.0,2022-08-25,17141.0
136421,3272,2001,TOYOTA,KIJANG,LX,MT,"1.8",MERAH METALIK,107,143252,296,2022-08-29,5000.0,250.0,0.0,2022-08-29,5250.0
128731,3208,2010,HONDA,NEW CR-V,"4 X 2",AT,"2.0",Hitam,102,44251,149,2022-08-21,14375.0,250.0,0.0,2022-08-22,14625.0
134301,5014,2017,MITSUBISHI,Double Cabin,"Triton 2,5L DC GLS 4x4 MT",MT,"2.5",Putih,107,4518,51,2022-08-21,24500.0,344.0,0.0,2022-08-23,24844.0
139656,2308,2016,TOYOTA,AGYA,G,MT,"1.0",Silver,107,25186,356,2022-08-31,8750.0,250.0,0.0,2022-08-31,9000.0
138174,4694,2009,HONDA,FREED,SD 1.5 AT Bensin,AT,"1.5",HITAM MUTIARA,107,72043,272,2022-08-22,12538.0,250.0,0.0,2022-08-31,12788.0
128411,4396,2011,HONDA,ALL NEW ACCORD,VTI,AT,"2.4",Hitam,107,48145,143,2022-08-14,16250.0,266.0,0.0,2022-10-01,16516.0
135188,3835,2014,DAIHATSU,AYLA,X,MT,"1.0",Silver,105,136822,378,2022-08-04,9812.0,250.0,62.0,2022-08-15,10125.0
128187,4506,2016,DAIHATSU,TERIOS,X EXTRA 1.5 MT BENSIN,MT,"1.5",HITAM METALIK,107,77568,398,2022-08-08,15000.0,250.0,0.0,2022-08-08,15250.0
133358,1318,2008,HONDA,CRV,RE1 2WD,AT,"2.0",HITAM METALIK,106,126560,373,2022-08-06,13125.0,250.0,0.0,2022-08-06,13375.0
137351,942,2013,TOYOTA,NEW INNOVA,G,MT,"2.0",Silver Metalic,107,59624,128,2022-08-15,6250.0,250.0,0.0,2022-08-15,6500.0
139179,791,2015,DAIHATSU,GRAN MAX,Standar PU,MT,"1.3",Hitam,107,5643,262,2022-08-17,8750.0,250.0,0.0,2022-08-17,9000.0
138578,2034,2010,DAIHATSU,XENIA,Li Deluxe,MT,"1.0",Silver,107,136834,130,2022-09-02,8125.0,250.0,0.0,2022-09-02,8375.0
133788,2098,2008,HONDA,ALL NEW JAZZ,I-VTEC RS,AT,"1.5",Putih,107,1822,56,2022-08-18,12000.0,250.0,0.0,2022-08-18,12250.0
127637,1484,2013,DAIHATSU,ALL NEW XENIA,M,MT,"1.0",Silver,107,6739,92,2022-07-31,10575.0,250.0,62.0,2022-08-15,10888.0
133569,1685,2014,DAIHATSU,ALL NEW XENIA,R,AT,"1.3",Hitam,107,3956,59,2022-08-16,13750.0,250.0,62.0,2022-08-27,14062.0
133434,6881,2007,HONDA,NEW CR-V,"4 X 2",AT,"2.4",Coklat Tua Met,107,61755,83,2022-08-15,12250.0,250.0,0.0,2022-08-18,12500.0
133117,7723,2018,DAIHATSU,SIGRA,R,MT,"1.2",Hitam,101,52777,39,2022-08-23,13625.0,250.0,0.0,2022-08-24,13875.0
127303,1427,2014,TOYOTA,NEW FORTUNER,G 4x2 TRD,AT,"2.5",HITAM METALIK,107,2921,35,2022-08-25,31125.0,438.0,188.0,2022-09-15,31750.0
137749,1516,2004,SUZUKI,BALENO,BALENO DX,MT,"1.5",Silver,107,136649,2,2022-08-11,5662.0,250.0,0.0,2022-08-12,5912.0
135082,4030,2019,HONDA,BRIO,IVTEC E,AT,"1.2",Putih,107,44965,43,2022-08-06,12538.0,250.0,0.0,2022-08-06,12788.0
142923,4312,2012,TOYOTA,AVANZA,G,MT,"1.3",Hitam,107,103311,398,2022-09-08,13162.0,250.0,62.0,2022-09-21,13475.0
135738,3691,2013,DAIHATSU,GRAN MAX,Standar + PS + AC PU,MT,"1.5",BIRU METALIK,102,143232,22,2022-09-03,8125.0,250.0,0.0,2022-09-03,8375.0
142669,448,2016,TOYOTA,SIENTA,E,MT,"1.5",Putih,107,5785,61,2022-08-24,18250.0,266.0,188.0,2022-09-16,18703.0
142697,8416,2013,TOYOTA,AVANZA,E,MT,"1.3",Putih,107,1296,359,2022-08-24,13125.0,250.0,250.0,2022-09-18,13625.0
138111,6615,1989,TOYOTA,STARLET,EP 71,MT,"1.3",ABU ABU METALIK,105,19523,23,2022-08-21,2500.0,250.0,0.0,2022-08-21,2750.0
143217,452,2001,TOYOTA,KIJANG,"LSX 1,8 MT BENSIN",MT,"1.8",Biru,107,1214,61,2022-09-10,7538.0,250.0,0.0,2022-09-10,7788.0
140419,8304,2013,ISUZU,NEW PANTHER,Grand Touring,MT,"2.5",Hitam,107,5484,92,2022-08-16,21250.0,344.0,0.0,2022-08-26,21594.0
138288,4647,2011,DAIHATSU,XENIA,Xi Deluxe Sporty,MT,"1.3",Hitam,107,136619,398,2022-08-29,8788.0,250.0,0.0,2022-08-29,9038.0
127048,6136,2016,DAIHATSU,ALL NEW XENIA,M,MT,"1.0",Putih,107,11503,57,2022-08-23,11875.0,250.0,0.0,2022-08-23,12125.0
138701,4793,2011,TOYOTA,AVANZA,G,MT,"1.3",ABU ABU METALIC,107,58522,124,2022-08-29,12188.0,250.0,250.0,2022-09-24,12688.0
128128,570,2014,TOYOTA,AGYA,G,AT,"1.0",Putih,107,136659,369,2022-08-21,10625.0,250.0,0.0,2022-08-21,10875.0
134206,6988,2016,TOYOTA,FORTUNER,VRZ 4X2 2.4 AT DIESEL,AT,"2.4",Hitam,107,79179,128,2022-08-27,45038.0,719.0,62.0,2022-09-08,45819.0
143160,2364,2014,TOYOTA,ALL NEW GRAND INNOVA,G Bensin,MT,"2.0",Hitam,107,4685,29,2022-08-27,20250.0,344.0,62.0,2022-09-10,20656.0
126384,5643,2006,TOYOTA,AVANZA,G,MT,"1.3",Hitam,70,71825,69,2022-08-12,6312.0,250.0,0.0,2022-08-15,6562.0
133077,6885,2005,SUZUKI,GRAND ESCUDO,XL-7,MT,"2.5",Hitam,107,16254,4,2022-08-03,6000.0,250.0,562.0,2022-09-23,4125.0
127084,8172,2018,HONDA,BRIO,SATYA E,MT,"1.2",Abu-Abu Met,107,16454,90,2022-08-11,15625.0,250.0,438.0,2022-09-23,16312.0
133327,3908,2018,HONDA,MOBILIO,S,MT,"1.5",ABU ABU METALIK,107,84023,151,2022-08-04,10000.0,250.0,0.0,2022-08-04,10250.0
128069,4875,2012,TOYOTA,NEW INNOVA,V,MT,"2.0",Hitam,107,59274,124,2022-08-12,11250.0,250.0,0.0,2022-08-12,11500.0
135050,7829,2015,HONDA,BRIO,SATYA E,MT,"1.2",Merah,107,67100,93,2022-08-14,13375.0,250.0,0.0,2022-08-14,13625.0
135211,1748,2015,HONDA,MOBILIO,E CVT,AT,"1.5",Abu-abu,106,50071,378,2022-08-11,13750.0,250.0,0.0,2022-08-11,14000.0
134792,3774,2011,DAIHATSU,TERIOS,TX,MT,"1.5",Silver Metalic,107,2924,35,2022-08-30,10000.0,250.0,0.0,2022-08-30,10250.0
135553,47,2010,DAIHATSU,TERIOS,TX ADVENTURE,MT,"1.5",Hitam,103,62218,150,2022-08-30,12750.0,250.0,0.0,2022-10-11,13000.0
138176,376,2013,DAIHATSU,GRAN MAX,F Standar + AC,MT,"1.3",Silver,107,5134,61,2022-08-17,8750.0,250.0,0.0,2022-08-17,9000.0
139486,125,2010,TOYOTA,AVANZA,G,MT,"1.3",Hitam,107,117625,108,2022-09-01,8125.0,250.0,0.0,2022-09-01,8375.0
136480,3710,2015,SUZUKI,NEW ERTIGA,GX,MT,"1.4",HITAM METALIK,107,19004,379,2022-08-27,11875.0,250.0,0.0,2022-08-27,12125.0
128270,6439,2019,SUZUKI,NEW CARRY,AC PS,MT,"1.5",Hitam,106,76659,269,2022-08-22,13375.0,250.0,688.0,2022-10-27,10000.0
141828,3978,2009,TOYOTA,INNOVA,G Diesel,MT,"2.5",Abu-abu,107,151595,72,2022-09-09,15500.0,250.0,0.0,2022-09-10,15750.0
143234,5012,2014,TOYOTA,ALL NEW AVANZA VELOZ,VVT-I,MT,"1.5",BIRU TUA METALIK,107,33674,381,2022-08-18,16250.0,266.0,250.0,2022-09-17,16766.0
133108,2052,2012,DAIHATSU,ALL NEW XENIA,R FAMILY,MT,"1.3",Hitam,107,118761,368,2022-08-19,12625.0,250.0,125.0,2022-09-05,13000.0
127710,6879,2010,NISSAN,SERENA,Highway,AT,"2.0",Hitam,107,51603,307,2022-07-31,11912.0,250.0,375.0,2022-10-03,12538.0
136938,1827,2011,HONDA,NEW CIVIC,VTI,AT,"1.7",Silver,107,118935,371,2022-08-23,17500.0,266.0,0.0,2022-08-23,17766.0
126565,3766,2021,TOYOTA,ALL NEW RUSH,G,MT,"1.5",HITAM METALIK,107,65704,266,2022-08-15,18788.0,344.0,0.0,2022-08-19,19131.0
142341,7479,2014,TOYOTA,ALL NEW AVANZA VELOZ,VVT-I LUXURY,AT,"1.5",HITAM METALIK,107,21555,277,2022-08-22,8750.0,250.0,0.0,2022-08-22,9000.0
138216,8450,2007,DAIHATSU,XENIA,Xi Deluxe,MT,"1.3",HITAM METALIK,104,17910,99,2022-08-18,7812.0,250.0,0.0,2022-08-19,8062.0
138035,7624,2017,DAIHATSU,SIGRA,R,MT,"1.2",Abu-abu,107,17412,50,2022-08-13,11250.0,250.0,0.0,2022-08-14,11500.0
136046,921,2015,DAIHATSU,ALL NEW XENIA,X,MT,"1.3",Putih,107,952,308,2022-08-26,13375.0,250.0,0.0,2022-08-28,13625.0
128817,138,2015,HONDA,HRV,E CVT,AT,"1.5",Abu-abu,105,118944,289,2022-08-20,24538.0,344.0,0.0,2022-08-31,24881.0
137054,6801,2010,DAIHATSU,XENIA,Xi Deluxe,MT,"1.3",ABU ABU METALIK,107,93370,97,2022-08-26,10250.0,250.0,0.0,2022-09-04,10500.0
136315,2752,2018,TOYOTA,CALYA,"G 1,2 MT Bensin",MT,"1.2",Hitam,107,50373,2,2022-08-07,13250.0,250.0,0.0,2022-08-08,13500.0
140467,257,2014,TOYOTA,NEW RUSH,S TRD,MT,"1.5",Puith,107,83689,150,2022-08-13,14625.0,250.0,0.0,2022-08-13,14875.0
142104,3733,2007,TOYOTA,INNOVA,G Bensin,MT,"2.0",Abu-abu,103,120047,378,2022-09-02,12250.0,250.0,62.0,2022-09-15,12562.0
138766,7547,1995,DAIHATSU,FEROZA,"2 WD",MT,"1.6",Hijau Metalik,107,18441,100,2022-08-18,2500.0,250.0,0.0,2022-08-18,2750.0
142952,6359,2012,TOYOTA,GRAND NEW INNOVA,E Bensin,MT,"2.0",Putih,107,123872,375,2022-09-10,14812.0,250.0,188.0,2022-10-03,15250.0
142478,6325,2013,TOYOTA,NEW AVANZA,VVT-i E,MT,"1.3",Putih,107,136388,400,2022-09-10,8750.0,250.0,0.0,2022-09-10,9000.0
134991,1852,2017,DAIHATSU,AYLA,R DELUXE,MT,"1.2",Hitam,107,129144,374,2022-08-31,13250.0,250.0,62.0,2022-09-14,13562.0
128215,1595,2005,SUZUKI,ESCUDO,Injection,AT,"2.0",Hitam,106,123215,360,2022-08-09,5625.0,250.0,375.0,2022-09-14,6250.0
135934,6196,2011,TOYOTA,NEW INNOVA,E,AT,"2.0",HITAM METALIK,107,52075,396,2022-08-23,15188.0,250.0,375.0,2022-10-03,15812.0
133967,5188,2018,HONDA,ALL NEW BRIO,SATYA S,MT,"1.2",ABU ABU METALIK,107,53323,309,2022-08-20,15000.0,250.0,62.0,2022-09-03,15312.0
137175,3621,2012,TOYOTA,YARIS,E,MT,"1.5",Silver,105,100632,21,2022-08-29,11288.0,250.0,0.0,2022-08-29,11538.0
126274,1239,2013,DAIHATSU,LUXIO,X,MT,"1.5",Putih,107,4587,119,2022-07-27,13375.0,250.0,0.0,2022-07-31,13625.0
137244,6878,2010,TOYOTA,INNOVA,G Bensin,MT,"2.0",Silver,107,25786,310,2022-08-27,15788.0,266.0,500.0,2022-10-13,14500.0
133714,8095,2019,DAIHATSU,AYLA,D PLUS,MT,"1.0",Putih,107,53084,154,2022-08-17,10625.0,250.0,125.0,2022-09-07,11000.0
127652,1534,2011,TOYOTA,NEW AVANZA,VVT-i G,AT,"1.3",ABU ABU METALIK,107,116541,107,2022-08-16,11625.0,250.0,0.0,2022-08-17,11875.0
132823,3218,2016,TOYOTA,ALL NEW FORTUNER,VRZ 4x2,AT,"2.4",Putih,107,23269,385,2022-08-06,43125.0,625.0,0.0,2022-08-09,43750.0
137357,4970,2018,MITSUBISHI,TRUCK,colt diesel FE74L 4x2 MT,MT,"3.9",Kuning,84,6713,40,2022-08-19,18375.0,266.0,0.0,2022-08-19,18641.0
133058,3773,2017,DAIHATSU,XENIA,X 1.3 MT BENSIN,MT,"1.3",COKLAT METALIK,106,26984,378,2022-08-25,15625.0,250.0,125.0,2022-09-13,16000.0
142350,4626,2018,DAIHATSU,AYLA,R DELUXE,MT,"1.2",Merah,107,100716,126,2022-09-14,12500.0,250.0,0.0,2022-09-14,12750.0
132697,398,2009,HONDA,ACCORD,VTI-L 2.4 AT BENSIN,AT,"2.4",Hitam,107,4240,113,2022-08-25,15625.0,250.0,0.0,2022-08-26,15875.0
126836,1842,2011,TOYOTA,AVANZA,G,MT,"1.3",Silver,107,1343,92,2022-08-06,11250.0,250.0,0.0,2022-08-19,11500.0
140166,1153,2004,HONDA,ACCORD,VTI-L 2.4 AT BENSIN,AT,"2.4",Putih,107,22910,307,2022-08-26,6250.0,250.0,0.0,2022-08-28,6500.0
135087,6771,2019,HONDA,ALL NEW BRIO,SATYA E CVT,AT,"1.2",Putih,107,2686,309,2022-08-10,19062.0,344.0,125.0,2022-08-28,19531.0
126513,1180,2015,TOYOTA,NEW CAMRY,V 2.5 AT Bensin,AT,"2.5",Hitam,107,1353,3,2022-08-21,31162.0,438.0,250.0,2022-09-15,31850.0
125169,1775,2007,NISSAN,GRAND LIVINA,XV,MT,"1.5",Hitam,106,1703,94,2022-09-01,8500.0,250.0,250.0,2022-09-29,9000.0
134880,8224,2018,SUZUKI,CARRY,Futura,MT,"1.5",Hitam,107,70072,141,2022-08-07,9750.0,250.0,62.0,2022-08-18,10062.0
128426,1548,2016,HONDA,BR-V,Prestige,AT,"1.5",ABU ABU METALIK,107,89365,94,2022-08-14,20625.0,344.0,62.0,2022-08-29,21031.0
138650,1526,2006,TOYOTA,INNOVA,V Bensin,AT,"2.0",Hitam,107,141923,392,2022-08-20,11875.0,250.0,0.0,2022-08-21,12125.0
137115,5166,2008,HONDA,JAZZ,VTEC,MT,"1.5",Abu-abu,107,34865,309,2022-08-28,10000.0,250.0,0.0,2022-08-28,10250.0
127058,3128,2007,TOYOTA,VIOS,G,MT,"1.5",Hitam,107,38059,384,2022-08-13,7250.0,250.0,62.0,2022-08-27,7562.0
128178,4289,2017,SUZUKI,ERTIGA,GL,MT,"1.4",Putih,107,95399,272,2022-08-11,14788.0,250.0,0.0,2022-08-12,15038.0
135543,131,2015,TOYOTA,ETIOS VALCO,G,MT,"1.2",Hitam,107,137520,149,2022-08-29,10000.0,250.0,0.0,2022-08-30,10250.0
140827,747,2016,DAIHATSU,AYLA,X ELEGANT,MT,"1.0",Putih,100,1298,31,2022-08-26,11000.0,250.0,0.0,2022-08-27,11250.0
133083,6023,2017,DAIHATSU,SIGRA,X,MT,"1.2",Hitam,106,140222,134,2022-08-17,12500.0,250.0,0.0,2022-09-02,12750.0
138101,4005,2002,SUZUKI,BALENO,BALENO DX,MT,"1.5",Hijau Metalik,107,9884,151,2022-08-28,2500.0,250.0,0.0,2022-08-28,2750.0
138920,7551,2017,SUZUKI,NEW ERTIGA,GX,MT,"1.4",Putih,107,5921,65,2022-08-15,17125.0,266.0,0.0,2022-08-22,17391.0
133332,7247,2006,HONDA,JAZZ,VTEC,AT,"1.5",ABU ABU METALIK,107,2078,37,2022-07-30,8125.0,250.0,0.0,2022-07-31,8375.0
133971,7395,2018,TOYOTA,GRAND NEW INNOVA,G Bensin,MT,"2.0",ABU ABU METALIK,107,142774,306,2022-08-25,27912.0,438.0,188.0,2022-09-17,28538.0
125233,145,2013,TOYOTA,NEW AVANZA,VVT-i G,MT,"1.3",Silver,103,116634,107,2022-08-31,14125.0,250.0,0.0,2022-08-31,14375.0
139294,6811,2013,SUZUKI,KARIMUN WAGON R,GA,MT,"1.0",ABU ABU METALIK,104,18092,97,2022-08-27,6250.0,250.0,0.0,2022-08-27,6500.0
133002,5151,2007,TOYOTA,AVANZA,S,MT,"1.5",HITAM METALIK,105,29668,96,2022-08-25,9375.0,250.0,0.0,2022-08-27,9625.0
138267,3564,2014,TOYOTA,NEW AVANZA,VVT-i G,MT,"1.3",Hitam,107,141102,406,2022-08-24,15000.0,250.0,0.0,2022-08-24,15250.0
138891,5287,2012,HONDA,NEW FREED,A,AT,"1.5",Abu-abu,99,35470,5,2022-08-15,15000.0,250.0,62.0,2022-08-28,15312.0
127634,3779,2017,HONDA,BR-V,Prestige,AT,"1.5",Abu-abu,107,115272,84,2022-07-26,20875.0,344.0,0.0,2022-07-30,21219.0
134641,2492,2017,NISSAN,MARCH,L,AT,"1.2",Merah,107,129144,374,2022-08-15,12250.0,250.0,0.0,2022-08-16,12500.0
126532,4870,2013,MITSUBISHI,PAJERO,SPORT 4X4 GLX 2.5 MT DIESEL,MT,"2.5",ABU ABU TUA METALIK,107,58522,124,2022-08-20,28125.0,438.0,0.0,2022-08-21,28562.0
137087,6004,2013,TOYOTA,ALL NEW AVANZA,VVT-i E,MT,"1.3",Putih,106,62543,263,2022-08-26,13750.0,250.0,125.0,2022-09-20,14125.0
128176,1294,2018,HONDA,CRV TURBO,Prestige,AT,"1.5",ABU ABU METALIK,107,6804,291,2022-08-03,49412.0,719.0,188.0,2022-09-22,50319.0
136206,3527,2009,TOYOTA,NEW INNOVA,G,MT,"2.5",Hitam,107,132980,396,2022-08-07,18812.0,344.0,438.0,2022-09-18,19594.0
143121,2959,2008,DAIHATSU,XENIA,Xi Deluxe Sporty,MT,"1.3",Hitam,107,142776,357,2022-08-30,9288.0,250.0,0.0,2022-08-30,9538.0
139938,133,1995,MITSUBISHI,LANCER,SOHC 1.6 MT BENSIN,MT,"1.6",Silver Metalic,107,117625,108,2022-08-28,2500.0,250.0,0.0,2022-08-28,2750.0
140523,5351,2021,MITSUBISHI,XPANDER CROSS,No Variant,MT,"1.5",HITAM METALIK,107,127469,383,2022-09-09,31162.0,438.0,250.0,2022-10-06,31850.0
141941,4502,2003,TOYOTA,IST,"1,5 AT",AT,"1.5",Hitam,107,31998,126,2022-09-11,8162.0,250.0,0.0,2022-09-11,8412.0
134886,2504,2004,TOYOTA,KIJANG,LGX 1.8 MT BENSIN,MT,"1.8",Hitam,107,118821,372,2022-08-16,6250.0,250.0,0.0,2022-08-16,6500.0
126870,4702,2018,TOYOTA,NEW AGYA,G TRD,MT,"1.2",Putih,107,96075,303,2022-08-22,14688.0,250.0,125.0,2022-09-07,15062.0
133832,814,2015,DAIHATSU,ALL NEW XENIA,R,MT,"1.3",Silver,106,16497,36,2022-08-05,13750.0,250.0,62.0,2022-09-27,14062.0
138341,931,2001,TOYOTA,PREVIA,L,AT,"2.4",Coklat Met,107,50855,304,2022-08-25,6250.0,250.0,0.0,2022-08-25,6500.0
135535,7716,2001,TOYOTA,LAND CRUISER,"100 Full Spec",AT,"4.2",BIRU METALIK,107,6563,48,2022-08-16,43750.0,625.0,125.0,2022-09-02,44500.0
133891,4713,2003,SUZUKI,ESCUDO,SE 4x2,MT,"1.6",Abu-abu,107,139602,143,2022-08-04,6250.0,250.0,0.0,2022-08-04,6500.0
